SubCategoryID,GroupName,SubGroup,ItemName,ItemDescription,ItemCode,Manufacturer_ID,Manufacturer,Expirable,MinLevel,MaxLevel,ReorderLevel,ReorderQty,MinUnit,MaxUnit,ConversionFactor
,MEDICAL STORE,MEDICINE,MOXICIP 400MG TAB.,MOXICIP 400MG TAB.,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MOXIF -400MG,MOXIF -400MG,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MOXIFLOX 400 MG TAB,MOXIFLOX 400 MG TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MOXINOW TAB,MOXINOW TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MOZA 5MG,MOZA 5MG,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MOZA MPS,MOZA MPS,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCINAC 2ML  SOLUTION,MUCINAC 2ML  SOLUTION,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCINAC 600 MG TAB,MUCINAC 600 MG TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCOLITE,MUCOLITE,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCOLITE SR CAPS,MUCOLITE SR CAPS,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCOLITE TAB,MUCOLITE TAB,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCYST -1000MG/5ML INJ,MUCYST -1000MG/5ML INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MUCYST -400 MG /2ML SOL,MUCYST -400 MG /2ML SOL,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MULTIGATES,MULTIGATES,,,GATES byby PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MULTIGATES SYRUP-200ML,MULTIGATES SYRUP-200ML,,,GATES byby PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MYORIL 4MG,MYORIL 4MG,,,SANOFI-SYNTHELABO INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MYORIL 8MG CAP,MYORIL 8MG CAP,,,SANOFI-SYNTHELABO INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MYOSPAZ,MYOSPAZ,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,MYOSPAZ FORTE,MYOSPAZ FORTE,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NACFIL,NACFIL,,,FOURTS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NAPROSYN 250 MG TAB,NAPROSYN 250 MG TAB,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NAPROSYN 500 TAB,NAPROSYN 500 TAB,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NASIVION 0.05 DROPS,NASIVION 0.05 DROPS,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NASIVION NASAL DROPS 0.25%,NASIVION NASAL DROPS 0.25%,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NASIVION- S- DROPS,NASIVION- S- DROPS,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLE,NASO PHARYEGEAL AIRWAY -0,NASO PHARYEGEAL AIRWAY -0,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NASOCLEAR SALINE,NASOCLEAR SALINE,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLE,NASOPHARYNGEAL AIRWAY 8SIZE,NASOPHARYNGEAL AIRWAY 8SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NATUROLAX POWDER,NATUROLAX POWDER,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBICARD 10 MG TAB,NEBICARD 10 MG TAB,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBICARD 2.5MG,NEBICARD 2.5MG,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBICARD 5MG,NEBICARD 5MG,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBICARD-H TAB,NEBICARD-H TAB,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBISTAR 2.5MG,NEBISTAR 2.5MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEBISTAR 5MG TAB,NEBISTAR 5MG TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEFROSAVE FORTE TAB,NEFROSAVE FORTE TAB,,,FOURTS INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO DROL 125MG-INJ,NEO DROL 125MG-INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO DROL 1GM INJ,NEO DROL 1GM INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO DROL 40MG INJ,NEO DROL 40MG INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO DROL 500MG INJ,NEO DROL 500MG INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOGADIN ELIXIR 300ML,NEOGADIN ELIXIR 300ML,,,RAPTAKOS BRETT & LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO-MERCAZOLE 10MG,NEO-MERCAZOLE 10MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEO-MERCAZOLE 5MG,NEO-MERCAZOLE 5MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOMOL 250 MG SUPPOSITORY,NEOMOL 250 MG SUPPOSITORY,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOMOL 80 MG SUPP,NEOMOL 80 MG SUPP,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOMOL SUPP 170 MG,NEOMOL SUPP 170 MG,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOS CREAM 10GMS,NEOS CREAM 10GMS,,,UNIVERSAL MEDICARE PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOSPORIN EYE OINTMENT 5GM,NEOSPORIN EYE OINTMENT 5GM,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOSPORIN SKIN OINTMENT 20GM,NEOSPORIN SKIN OINTMENT 20GM,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOTOMIC ENEMA,NEOTOMIC ENEMA,,,USV LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOXAL 100MG/50 ML INJ,NEOXAL 100MG/50 ML INJ,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEOXAL 50MG /25ML INJ,NEOXAL 50MG /25ML INJ,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEUROBION FORT RF INJ AMP-2ML,NEUROBION FORT RF INJ AMP-2ML,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEUROBION FORTE,NEUROBION FORTE,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEUROMET CAP,NEUROMET CAP,,,ZUYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEUROMIN - EA CAP,NEUROMIN - EA CAP,,,"ORDAIN HEALTH CARE PVT LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEW CITA 10 TAB,NEW CITA 10 TAB,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEWCITA 5MG TAB,NEWCITA 5MG TAB,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEXITO FORTE,NEXITO FORTE,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEXPRO HP KIT TAB,NEXPRO HP KIT TAB,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEXPRO L CAP,NEXPRO L CAP,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEXPRO RD 20 CAP,NEXPRO RD 20 CAP,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NEXPRO RD 40 CAP,NEXPRO RD 40 CAP,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NICARDIA CD RET 30 MG TAB,NICARDIA CD RET 30 MG TAB,,,UNIQUE LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NICARDIA CD RET 30 MG TAB,NICARDIA CD RET 30 MG TAB,,,"UNICHEM LABORATORIES LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NICARDIA RETARD 10MG,NICARDIA RETARD 10MG,,,UNIQUE LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NICARDIA RETARD 20MG,NICARDIA RETARD 20MG,,,UNIQUE LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NICARDIA RETARD 20MG,NICARDIA RETARD 20MG,,,"UNICHEM LABORATORIES LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NIFTRAN 100 MG TAB,NIFTRAN 100 MG TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NIKORAN IV 2MG,NIKORAN IV 2MG,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NIMODIP,NIMODIP,,,USV LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NIPCARE OINT 20GM,NIPCARE OINT 20GM,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NITRAVET 10MG,NITRAVET 10MG,,,ANGLO-FRENCH DRUGS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NMF E LOTION 200 ML,NMF E LOTION 200 ML,,,PALSONS DRUGS & CHEMICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NODOSIS 500 MG TAB,NODOSIS 500 MG TAB,,,steadfast medishield,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE  GLOVES SMALL,NON STERILE  GLOVES SMALL,,,sms,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE  GLOVES SMALL,NON STERILE  GLOVES SMALL,,,acetech,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE  GLOVES SMALL,NON STERILE  GLOVES SMALL,,,MEDI NORM,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE  GLOVES SMALL,NON STERILE  GLOVES SMALL,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE  GLOVES SMALL,NON STERILE  GLOVES SMALL,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES LARGE,NON STERILE GLOVES LARGE,,,sms,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES LARGE,NON STERILE GLOVES LARGE,,,acetech,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES LARGE,NON STERILE GLOVES LARGE,,,MEDI NORM,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES MEDIUM,NON STERILE GLOVES MEDIUM,,,sms,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES MEDIUM,NON STERILE GLOVES MEDIUM,,,acetech,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES MEDIUM,NON STERILE GLOVES MEDIUM,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES MEDIUM,NON STERILE GLOVES MEDIUM,,,MEDI NORM,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NON STERILE GLOVES MEDIUM,NON STERILE GLOVES MEDIUM,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOOTROPHIL 800MG,NOOTROPHIL 800MG,,,UCB INDIA PVT LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOR METROGYL PLUS TAB,NOR METROGYL PLUS TAB,,,J.B CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORFLOX 200MG,NORFLOX 200MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORFLOX 400MG TAB,NORFLOX 400MG TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORFLOX-TZ TAB,NORFLOX-TZ TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMAL SALAIN 3000 ML,NORMAL SALAIN 3000 ML,,,PDPL PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMAL SALAIN 3000 ML,NORMAL SALAIN 3000 ML,,,ives drugs(india)p ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMAL SALAIN 3000 ML,NORMAL SALAIN 3000 ML,,,denis chem lab limited,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMAL SALAIN 3000 ML,NORMAL SALAIN 3000 ML,,,parenteral drugs india ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMAL SALINE 0.45% 500ML [P],NORMAL SALINE 0.45% 500ML [P],,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NORMOZ TAB,NORMOZ TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOSOCEF 1GM INJ,NOSOCEF 1GM INJ,,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOSOCEF 250MG INJ,NOSOCEF 250MG INJ,,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOSOCEF S 1.5 GM INJ,NOSOCEF S 1.5 GM INJ,,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVACEF 1.5 GM INJ,NOVACEF 1.5 GM INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVACEF-500 TAB,NOVACEF-500 TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVACLOX CAP,NOVACLOX CAP,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVAMOX 250MG,NOVAMOX 250MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVAMOX 250MG DT,NOVAMOX 250MG DT,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVAMOX 500MG,NOVAMOX 500MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVASTAT  10 TAB,NOVASTAT  10 TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVASTAT 40 MG,NOVASTAT 40 MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVASTAT CV 10MG CAPS,NOVASTAT CV 10MG CAPS,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVASTAT CV 20 MG CAPS,NOVASTAT CV 20 MG CAPS,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVASTAT-20 TAB,NOVASTAT-20 TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVO FINE 31 G NEEDLE,NOVO FINE 31 G NEEDLE,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVOMIX 50 FLEXPEN,NOVOMIX 50 FLEXPEN,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVOPEN  4,NOVOPEN  4,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVORAPID  10 ML INJ,NOVORAPID  10 ML INJ,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVORAPID FLEXPEN,NOVORAPID FLEXPEN,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NOVORAPID PEN FILL,NOVORAPID PEN FILL,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NUBETA -SM TAB,NUBETA -SM TAB,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NUTROLIN B,NUTROLIN B,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,NUTROXY TAB,NUTROXY TAB,,,AARA  lifescience (i) pvt ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OCTOTIDE  100  INJ,OCTOTIDE  100  INJ,,,TROIKAA PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OESTROGEL  80GM,OESTROGEL  80GM,,,besins,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFLACIN EYE DROPS,OFLACIN EYE DROPS,,,MICRO LABS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFLIN 100 ML INJ,OFLIN 100 ML INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFLIN 200MG,OFLIN 200MG,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFLOX  EYE DROPS 5ML,OFLOX  EYE DROPS 5ML,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFLOX OZ IV 100ML,OFLOX OZ IV 100ML,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OFMAX-200,OFMAX-200,,,AMFELIFE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLEANZ 2.5MG,OLEANZ 2.5MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLEANZ 5MG,OLEANZ 5MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLMEZEST  20MG TAB,OLMEZEST  20MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLMEZEST CH 40 TAB,OLMEZEST CH 40 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLMEZEST H 20 TAB,OLMEZEST H 20 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLMEZEST H 40 TAB,OLMEZEST H 40 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVAN TRIO 20 MG TAB,OLVAN TRIO 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVAN TRIO 40 MG TAB,OLVAN TRIO 40 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE  H 40 MG TAB,OLVANCE  H 40 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE 40 MG TAB,OLVANCE 40 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE AM 20 TAB,OLVANCE AM 20 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE AM 20 TAB,OLVANCE AM 20 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE AM-40 TAB,OLVANCE AM-40 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE CT 20 MG TAB,OLVANCE CT 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE CT 20 MG TAB,OLVANCE CT 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE CT 40 MG TAB,OLVANCE CT 40 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE H 20 MG TAB,OLVANCE H 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE H 20 MG TAB,OLVANCE H 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OLVANCE-20 TAB,OLVANCE-20 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMESEC 20MG,OMESEC 20MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMNACORTIL 30 TAB,OMNACORTIL 30 TAB,,,MACLEODS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMNACORTIL SUSPENSION 60 ML,OMNACORTIL SUSPENSION 60 ML,,,MACLEODS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMNACORTIL-10MG,OMNACORTIL-10MG,,,MACLEODS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMNACORTIL-20MG,OMNACORTIL-20MG,,,MACLEODS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OMNACORTIL-5,OMNACORTIL-5,,,MACLEODS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ONCOTREX   7.5MG,ONCOTREX   7.5MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ONCOTREX 2.5M,ONCOTREX 2.5M,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ONCOTREX-5MG TAB,ONCOTREX-5MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ONE USE DIAPER LARGE (5S),ONE USE DIAPER LARGE (5S),,,NIRLIFE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ONOFF 200 MG TAB,ONOFF 200 MG TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OPIN - 5MG TAB,OPIN - 5MG TAB,,,TRITON HEALTH CARE PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ORCIBEST TAB,ORCIBEST TAB,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ORNI 500MG,ORNI 500MG,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OROFER - S INJ,OROFER - S INJ,,,EMCURE PHARMACEUTICALS LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OROFER  XT,OROFER  XT,,,EMCURE PHARMACEUTICALS LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OSSOPAN  D SUSPENSION,OSSOPAN  D SUSPENSION,,,TTK HEALTHCARE LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OSTOSPRAY NASAL SPRAY,OSTOSPRAY NASAL SPRAY,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OTRIVIN NASAL DROPS (A),OTRIVIN NASAL DROPS (A),,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OTRIVIN NASAL DROPS (P),OTRIVIN NASAL DROPS (P),,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OVIBA  OZ TAB,OVIBA  OZ TAB,,,amber & rilie,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OXETOL 150MG,OXETOL 150MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OXETOL 300MG,OXETOL 300MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OXRING 150 MG TAB,OXRING 150 MG TAB,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,OXRING 300 MG TAB,OXRING 300 MG TAB,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,P.D.FLUID 1000ML IV,P.D.FLUID 1000ML IV,,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,P-250MG SUSPENSION,P-250MG SUSPENSION,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,PAARMOL  650 MG TAB,PAARMOL  650 MG TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,PACITANE,PACITANE,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,PACLITAX 260MG INJ,PACLITAX 260MG INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLE,PAEDIATRIC URINE COLLECTING BAG,PAEDIATRIC URINE COLLECTING BAG,,,ROMSONS,,,,,,NOS,NOS,1
